src,dst,distance,similarity,plot_weight
ayr,quy,0.4360585163804421,0.9458043493950103,8.999999999969347
hat,pap,0.49386108349111424,0.9380911873181366,8.76355602848949
pap,quy,1.7783743204873412,0.7666860182731026,3.509197505063988
ayr,pap,1.9614624671320287,0.7422547755097656,2.760267298544429
hat,quy,2.1738401285156432,0.7139151462226645,1.8915270293622566
ayr,hat,2.391788383331182,0.6848321781505827,1.0
