src,dst,distance,similarity,plot_weight
fij,smo,0.6969846441897449,0.9109864232286714,8.999999999969038
fij,mri,1.3664521734892818,0.8216528206430832,6.234071430362773
mri,smo,1.765559452828536,0.7683960314470296,4.585145712610213
fij,tpi,2.0733061507593433,0.7273303785112663,3.3136794401542153
mri,tpi,2.5581717692175223,0.6626300150566286,1.3104401375453463
smo,tpi,2.6333109445966882,0.6526034597150208,1.0
